#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SF50", unit_software_part_number="006-B1177-7Q", unit_software_version="21.45", system_software_part_number="", system_id="000000000", mode=NORMAL, flightstream_header="000000000_0000", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,  ft lbs,       %,   deg C,       %,       %,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 Torq,   E1 NG,  E1 ITT,   E1 N1,   E1 N2, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,        , 30.27,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,    ,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.27,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,         ,       ,       ,        ,        ,        ,        ,    ,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.27,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,     0.90,        ,        ,       ,       ,        ,        ,        ,  117.88,        ,        ,         ,       ,       ,        ,        ,        ,        ,    ,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,        , 30.27,        ,      ,       ,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,     0.90,        ,        ,       ,       ,        ,        ,        ,  117.88,        ,        ,         ,       ,       ,        ,        ,        ,        ,    ,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2024-08-10, 10:46:39,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,      ,      ,       ,       ,     0.90,        ,        ,       ,       ,        ,        ,        ,  117.75,        ,        ,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:40,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  26.1,  25.4, -16.6,  -6.1, 147.79, 147.59,     0.88,  128.89,    0.04,       ,       ,        ,        ,        ,  117.75,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:41,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  26.1,  25.3, -16.8,  -6.0, 147.80, 147.57,     0.88,  128.89,    0.05,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:42,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.8,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  26.0,  25.3, -17.7,  -6.0, 147.82, 147.56,     0.88,  128.88,    0.06,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:43,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.8,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  26.0,  25.3, -18.5,  -6.0, 147.83, 147.54,     0.88,  128.88,    0.04,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:44,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.8,   0.00,       ,  -16.00,       ,       ,       ,       ,      ,      ,  26.0,  25.3, -18.7,  -6.0, 147.84, 147.51,     0.88,  128.87,    0.02,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:45,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.8,   0.00,       ,  -15.87,       ,       ,       ,       ,      ,      ,  26.0,  25.3, -18.7,  -6.0, 147.85, 147.50,     0.88,  128.85,    0.02,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:46,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.8,   0.00,       ,  -15.77,       ,       ,       ,       ,      ,      ,  26.0,  25.2, -19.0,  -6.0, 147.86, 147.50,     0.88,  128.85,    0.04,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:47,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.8,   0.00,       ,  -15.99,       ,       ,       ,       ,      ,      ,  26.0,  25.2, -19.4,  -5.9, 147.86, 147.45,     0.88,  128.84,    0.02,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:48,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.8,   0.00,       ,  -12.38,       ,       ,       ,       ,      ,      ,  26.0,  25.2, -19.6,  -5.9, 147.87, 147.42,     0.88,  128.84,    0.02,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:49,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.8,   0.00,       ,   -3.92,       ,       ,       ,       ,      ,      ,  26.0,  25.2, -19.8,  -5.8, 147.88, 147.41,     0.88,  128.82,    0.04,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:50,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.20,       ,       ,       ,       ,      ,      ,  26.0,  25.2, -19.8,  -5.8, 147.89, 147.38,     0.88,  128.80,    0.02,       ,       ,        ,        ,        ,  117.75,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:51,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,   -4.80,       ,       ,       ,       ,      ,      ,  26.0,  25.2, -19.8,  -5.8, 147.89, 147.36,     0.88,  128.80,    0.01,       ,       ,        ,        ,        ,  117.88,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:52,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,  -15.41,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.9,  -5.8, 147.89, 147.35,     0.88,  128.78,    0.01,       ,       ,        ,        ,        ,  117.88,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:53,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,  -15.98,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.7,  -5.8, 147.89, 147.33,     0.88,  128.77,    0.03,       ,       ,        ,        ,        ,  117.88,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:54,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,  -11.20,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.8,  -5.8, 147.89, 147.32,     0.88,  128.76,    0.02,       ,       ,        ,        ,        ,  117.88,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:55,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,   -0.59,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.8,  -5.9, 147.90, 147.31,     0.88,  128.76,    0.02,       ,       ,        ,        ,        ,  117.75,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:56,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,   -0.97,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.5,  -5.9, 147.91, 147.32,     0.88,  128.75,    0.01,       ,       ,        ,        ,        ,  117.75,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:57,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,   -0.06,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.4,  -5.9, 147.92, 147.31,     0.88,  128.73,   -0.01,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:58,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.4,  -5.9, 147.91, 147.29,     0.88,  128.73,    0.00,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:46:59,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.4,  -5.9, 147.92, 147.29,     0.88,  128.72,    0.01,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:01,  -05:00,       ,             ,             ,  5786.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.2, -19.3,  -5.9, 147.91, 147.28,     0.00,  128.71,    0.02,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:02,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.4,  -5.9, 147.91, 147.27,     0.00,  128.70,   -0.02,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:03,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.7,  -6.0, 147.93, 147.26,     0.00,  128.70,   -0.01,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:04,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -20.1,  -6.0, 147.92, 147.24,     0.00,  128.69,    0.03,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:05,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -2.48,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -20.0,  -5.9, 147.92, 147.24,     0.00,  128.67,    0.03,       ,       ,        ,        ,        ,  117.62,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:06,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.15,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.5,  -6.0, 147.93, 147.24,     0.00,  128.67,   -0.03,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:07,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.3,  -6.0, 147.93, 147.22,     0.00,  128.66,    0.02,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:08,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.3,  -6.0, 147.93, 147.23,     0.00,  128.65,    0.02,       ,       ,        ,        ,        ,  117.38,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:09,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.3,  -6.0, 147.93, 147.21,     0.00,  128.64,   -0.00,       ,       ,        ,        ,        ,  117.38,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:10,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.3,  -5.9, 147.93, 147.21,     0.00,  128.64,    0.03,       ,       ,        ,        ,        ,  117.38,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:11,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.4,  -5.9, 147.94, 147.21,     0.00,  128.62,   -0.03,       ,       ,        ,        ,        ,  117.38,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:12,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.4,  -5.8, 147.94, 147.20,     0.00,  128.63,    0.01,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:13,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.4,  -5.8, 147.95, 147.21,     0.00,  128.61,    0.02,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:14,  -05:00,       ,             ,             ,  5788.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.4,  -5.8, 147.95, 147.19,     0.00,  128.60,   -0.04,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:15,  -05:00,       ,             ,             ,  5788.9, 30.27,        ,  19.5,   0.00,       ,   -0.00,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.4,  -5.8, 147.94, 147.18,     0.00,  128.59,   -0.06,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:16,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,   -0.61,       ,       ,       ,       ,      ,      ,  25.9,  25.1, -19.5,  -5.8, 147.94, 147.17,     0.00,  128.56,   -0.09,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:17,  -05:00,       ,             ,             ,  5787.9, 30.27,        ,  19.5,   0.00,       ,  -14.85,   2.57,  -0.53,   0.01,  -0.00,  75.3,      ,  25.8,  25.1, -21.0,  -5.8, 147.94, 147.17,     0.00,  128.59,   -0.00,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:18,  -05:00,       ,             ,             ,  5788.9, 30.27,        ,  19.5,   0.00,       ,   -1.55,   2.57,  -0.54,   0.01,  -0.00,  75.3,      ,  25.8,  25.0, -21.7,  -5.8, 147.95, 147.17,     0.00,  128.57,    0.00,       ,       ,        ,        ,        ,  117.38,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:19,  -05:00,       ,             ,             ,  5788.9, 30.27,        ,  19.5,   0.00,       ,   -0.05,   2.56,  -0.54,   0.01,  -0.00,  75.3,      ,  25.8,  25.0, -22.1,  -5.8, 147.95, 147.16,     0.00,  128.56,   -0.01,       ,       ,        ,        ,        ,  117.38,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:20,  -05:00,       ,             ,             ,  5788.9, 30.27,        ,  19.5,   0.00,       ,   -0.48,   2.56,  -0.53,   0.01,  -0.01,  75.3,      ,  25.8,  25.0, -22.3,  -5.8, 147.95, 147.15,     0.00,  128.55,    0.02,       ,       ,        ,        ,        ,  117.38,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:21,  -05:00,       ,             ,             ,  5788.9, 30.27,        ,  19.5,   0.00,       ,   -0.82,   2.55,  -0.54,   0.01,  -0.01,  75.2,      ,  25.8,  25.0, -22.2,  -5.8, 147.96, 147.15,     0.00,  128.55,    0.03,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:22,  -05:00,       ,             ,             ,  5788.9, 30.27,        ,  19.5,   0.00,       ,   -0.04,   2.54,  -0.54,   0.01,  -0.00,  75.2,      ,  25.8,  25.0, -22.3,  -5.8, 147.96, 147.14,     0.00,  128.54,    0.02,       ,       ,        ,        ,        ,  117.50,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2024-08-10, 10:47:23,  -05:00,       ,             ,             ,  5788.9, 30.27,        ,  19.5,   0.00,       ,   -0.13,   2.53,  -0.55,   0.01,  -0.00,  75.3,      ,  25.8,  25.0, -22.3,  -5.8, 147.95, 147.14,     0.00,  128.52,    0.03,       ,       ,        ,        ,        ,  117.38,    0.00,    0.00,         ,       ,       ,        ,        ,        ,        ,   0,  GPS,  155.0, 110.10, 110.10, 132.750, 121.800,       ,       ,       ,       ,       ,       ,    7.5,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
