Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),FLAPS POSITION (Sensor V),GP Input 3,FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
27.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,77,0.0,0.0,+11.6,,,,,17:09:08,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.02,+1.0,99,+4,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+27,1025,1025,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+606,+126,+574,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.2,+26.5,,,,,
28.06,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,77,0.0,0.0,+11.6,,,,,17:09:08,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+2,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+27,1021,1021,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+606,+126,+573,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.0,+26.5,,,,,
28.31,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,77,0.0,0.0,+11.6,,,,,17:09:08,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+6,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+27,1020,1020,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+126,+574,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.0,+26.5,,,,,
28.56,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,75,0.0,0.0,+11.6,,,,,17:09:08,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.01,+0.9,99,+1,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+27,1018,1018,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+126,+575,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.9,+26.5,,,,,
28.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,75,0.0,0.0,+11.6,,,,,17:09:09,+10.8,-0.6,194.1,0.0,+82,-0.0,-0.02,+1.0,99,-20,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+27,1019,1019,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+598,+129,+605,+126,+575,+131,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.9,+26.6,,,,,
29.06,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,76,0.0,0.0,+11.6,,,,,17:09:09,+10.8,-0.6,194.1,0.0,+82,-0.0,-0.01,+1.0,99,-28,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,+14,,,,,,,,,58,+27,1021,1021,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+598,+129,+604,+126,+575,+131,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.9,+26.6,,,,,
29.31,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,79,0.0,0.0,+11.6,,,,,17:09:09,+10.8,-0.6,194.0,0.0,+82,-0.0,-0.02,+1.0,99,-15,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,+44,,,,,,,,,58,+27,1021,1021,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+126,+575,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.0,+26.6,,,,,
29.56,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,81,0.0,0.0,+11.6,,,,,17:09:09,+10.8,-0.6,193.9,0.0,+82,-0.1,-0.01,+0.9,99,+7,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+5,,,+48,,,,,,,,,58,+27,1017,1017,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+126,+575,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.9,+26.6,,,,,
29.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,80,0.0,0.0,+11.6,,,,,17:09:10,+10.8,-0.6,193.8,0.0,+82,-0.1,-0.01,+0.9,99,+25,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+5,,,+48,,,,,,,,,58,+27,1019,1019,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+126,+575,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.9,+26.6,,,,,
30.06,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,78,0.0,0.0,+11.6,,,,,17:09:10,+10.8,-0.6,193.7,0.0,+82,-0.2,-0.02,+1.0,99,+8,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+5,,,+48,,,,,,,,,58,+27,1022,1022,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+126,+575,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.9,+26.6,,,,,
30.31,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,78,0.0,0.0,+11.6,,,,,17:09:10,+10.8,-0.7,193.7,0.0,+82,-0.2,-0.01,+1.0,99,+0,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+5,,,+48,,,,,,,,,58,+27,1023,1023,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+126,+575,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.0,+26.7,,,,,
30.56,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,79,0.0,0.0,+11.6,,,,,17:09:10,+10.8,-0.7,193.6,0.0,+82,-0.2,-0.01,+1.0,99,+17,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+5,,,+48,,,,,,,,,58,+27,1015,1015,11.9,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+127,+575,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.9,+26.7,,,,,
30.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,78,0.0,0.0,+11.6,,,,,17:09:11,+10.8,-0.6,193.6,0.0,+82,-0.2,-0.01,+1.0,99,+12,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+5,,,+48,,,,,,,,,58,+27,1015,1015,11.9,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+598,+129,+605,+127,+575,+132,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.8,+26.7,,,,,
31.06,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,78,0.0,0.0,+11.6,,,,,17:09:11,+10.8,-0.6,193.5,0.0,+82,-0.2,-0.01,+1.0,99,+20,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+6,,,+48,,,,,,,,,58,+27,1010,1010,11.9,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+129,+606,+127,+575,+131,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.7,+26.7,,,,,
31.31,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,78,0.0,0.0,+11.6,,,,,17:09:11,+10.8,-0.6,193.5,0.0,+82,-0.2,-0.01,+0.9,99,+8,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+6,,,+48,,,,,,,,,58,+27,1006,1006,11.9,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.0,22.5,18.1,,,,,+127,+598,+129,+605,+127,+575,+132,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.6,+26.7,,,,,
31.56,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,76,0.0,0.0,+11.6,,,,,17:09:11,+10.8,-0.6,193.4,0.0,+82,-0.2,-0.01,+1.0,99,-1,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+6,,,+48,,,,,,,,,58,+27,1006,1006,12.0,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.0,22.5,18.1,,,,,+127,+597,+129,+605,+127,+575,+132,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.6,+26.7,,,,,
31.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,77,0.0,0.0,+11.6,,,,,17:09:12,+10.7,-0.6,193.4,0.0,+82,-0.2,-0.02,+1.0,99,+5,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+6,,,+48,,,,,,,,,58,+27,1002,1002,12.0,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.0,22.5,18.1,,,,,+127,+597,+129,+605,+127,+575,+132,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+57.6,+26.7,,,,,
32.06,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,77,0.0,0.0,+11.6,,,,,17:09:12,+10.7,-0.6,193.3,0.0,+82,-0.2,-0.01,+1.0,99,+2,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+6,,,+48,,,,,,,,,57,+27,1005,1005,12.0,2.3,2.3,29.1,15.6,13.9,31.0,14.4,,+6.0,22.5,18.1,,,,,+127,+598,+129,+605,+127,+575,+132,+581,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+57.4,+26.7,,,,,
32.31,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,76,0.0,0.0,+11.6,,,,,17:09:12,+10.8,-0.7,193.2,0.0,+82,-0.2,-0.01,+1.0,99,+6,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+6,,,+48,,,,,,,,,58,+27,1063,1063,12.8,2.3,2.3,28.9,15.6,13.9,31.0,14.4,,+6.0,22.5,18.1,,,,,+127,+598,+129,+605,+127,+575,+132,+580,,,-100,+4.996,,+28.9,+4.998,,,,+15.6,+13.9,+58.0,+26.8,,,,,
32.56,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,74,0.0,0.0,+11.6,,,,,17:09:12,+10.8,-0.7,193.0,0.0,+82,-0.3,-0.02,+0.9,99,+13,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,61,+27,1181,1181,14.5,2.5,2.5,28.7,15.6,13.9,31.0,14.5,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+127,+575,+132,+580,,,-100,+4.996,,+28.7,+4.998,,,,+15.6,+13.9,+60.5,+26.8,,,,,
32.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,71,0.1,0.0,+11.6,,,,,17:09:13,+10.8,-0.8,192.6,0.0,+82,-0.5,-0.03,+1.0,99,+15,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,64,+27,1278,1278,15.3,2.5,2.5,28.9,15.6,13.9,31.0,14.5,,+6.1,22.5,18.1,,,,,+127,+597,+129,+605,+127,+575,+132,+580,,,-100,+4.996,,+28.9,+4.998,,,,+15.6,+13.9,+63.7,+26.8,,,,,
33.06,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,70,0.1,0.0,+11.6,,,,,17:09:13,+11.0,-0.8,191.7,0.0,+82,-0.9,-0.04,+1.0,99,+21,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,66,+27,1341,1341,15.4,2.7,2.7,29.0,15.6,13.9,31.0,14.5,,+6.1,22.5,18.1,,,,,+127,+597,+129,+606,+127,+575,+132,+581,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+65.8,+26.8,,,,,
33.31,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,69,0.2,0.0,+11.6,,,,,17:09:13,+11.1,-0.8,190.3,0.0,+82,-1.6,-0.05,+1.0,99,+25,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,67,+27,1385,1385,15.4,2.7,2.7,29.1,15.6,13.9,31.0,14.5,,+6.1,22.5,18.1,,,,,+128,+598,+129,+606,+127,+576,+132,+581,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+67.1,+26.8,,,,,
33.56,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,66,0.4,0.0,+11.6,,,,,17:09:13,+11.2,-0.9,188.2,0.0,+82,-2.6,-0.05,+0.9,99,+24,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,68,+27,1418,1418,15.3,2.8,2.8,29.1,15.6,13.9,31.0,14.5,,+6.1,22.5,18.1,,,,,+128,+599,+130,+608,+127,+577,+132,+581,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+68.2,+26.8,,,,,
33.81,1,8,UNKNOWN_DATE_TIME,+40.52908,-78.64901,65,0.5,0.0,+11.6,,,,,17:09:14,+11.2,-0.9,185.6,0.0,+82,-3.9,-0.05,+0.9,99,+23,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,69,+27,1443,1443,15.0,2.8,2.8,29.1,15.6,13.9,31.0,14.5,,+6.2,22.5,18.1,,,,,+128,+600,+130,+609,+127,+578,+132,+582,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+68.9,+26.8,,,,,
34.06,1,8,UNKNOWN_DATE_TIME,+40.52908,-78.64901,63,0.7,0.0,+11.6,,,,,17:09:14,+11.3,-0.9,182.3,0.0,+82,-5.5,-0.05,+0.9,99,+25,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,69,+27,1460,1460,14.7,3.0,3.0,29.1,15.6,13.9,31.0,14.5,,+6.2,22.5,18.1,,,,,+128,+602,+130,+611,+127,+579,+132,+584,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+69.4,+26.9,,,,,
34.31,1,8,UNKNOWN_DATE_TIME,+40.52908,-78.64901,62,0.9,0.0,+11.6,,,,,17:09:14,+11.3,-0.9,178.1,0.0,+82,-7.3,-0.05,+1.0,99,+37,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,70,+27,1472,1472,14.4,3.0,3.0,29.1,15.6,13.9,31.0,14.5,,+6.2,22.5,18.1,,,,,+128,+604,+130,+612,+127,+580,+132,+585,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+69.6,+26.9,,,,,
34.56,1,8,UNKNOWN_DATE_TIME,+40.52907,-78.64901,61,2.4,102.1,+11.6,,,,,17:09:14,+11.3,-0.9,173.2,0.0,+82,-9.5,-0.03,+0.9,99,+55,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,70,+27,1480,1480,14.2,3.1,3.1,29.1,15.6,13.9,31.0,14.5,,+6.2,22.5,18.1,,,,,+128,+606,+130,+614,+127,+581,+132,+586,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+69.8,+26.9,,,,,
34.81,1,8,UNKNOWN_DATE_TIME,+40.52907,-78.64901,60,2.4,149.0,+11.6,,,,,17:09:15,+11.4,-0.8,167.8,0.0,+82,-11.7,-0.02,+1.0,99,+38,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,70,+27,1486,1486,14.1,3.1,3.1,29.1,15.6,13.9,31.0,14.5,,+6.2,22.5,18.1,,,,,+128,+607,+130,+616,+127,+582,+132,+588,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+70.0,+26.9,,,,,
35.06,1,8,UNKNOWN_DATE_TIME,+40.52907,-78.64901,59,3.0,155.1,+11.6,,,,,17:09:15,+11.4,-0.3,161.9,0.0,+82,-13.9,+0.01,+1.0,99,+30,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+48,,,,,,,,,70,+27,1491,1491,13.9,3.2,3.2,29.1,15.6,13.9,31.0,14.5,,+6.2,22.5,18.1,,,,,+128,+609,+130,+617,+128,+584,+132,+590,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+70.0,+26.9,,,,,
35.31,1,8,UNKNOWN_DATE_TIME,+40.52907,-78.64901,58,3.1,150.3,+11.6,,,,,17:09:15,+11.4,+0.0,155.7,0.0,+82,-16.0,+0.03,+0.9,99,+25,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+7,,,+47,,,,,,,,,70,+27,1496,1496,13.9,3.2,3.2,29.1,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+611,+130,+619,+128,+584,+132,+591,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+70.2,+26.9,,,,,
35.56,1,8,UNKNOWN_DATE_TIME,+40.52906,-78.64900,57,3.5,145.3,+11.6,,,,,17:09:15,+11.4,+0.3,149.5,0.0,+82,-17.9,+0.07,+0.7,99,+19,+21,0.0,29.87,+858,,,208,,,,,0,0,,,+0,,,,+8,,,+43,,,,,,,,,70,+27,1497,1497,13.8,3.3,3.3,29.1,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+614,+130,+621,+128,+586,+132,+592,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+70.2,+27.0,,,,,
35.81,1,8,UNKNOWN_DATE_TIME,+40.52906,-78.64900,58,3.5,143.6,+11.6,,,,,17:09:16,+11.4,+0.3,143.7,0.0,+82,-19.2,+0.08,+0.9,99,-8,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+9,,,+43,,,,,,,,,70,+27,1497,1497,13.7,3.3,3.3,29.1,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+616,+130,+622,+128,+587,+132,+594,,,-100,+4.996,,+29.1,+4.998,,,,+15.6,+13.9,+70.1,+27.0,,,,,
36.06,1,8,UNKNOWN_DATE_TIME,+40.52906,-78.64900,58,3.5,135.0,+11.6,,,,,17:09:16,+11.5,+0.5,138.5,0.0,+82,-19.9,+0.08,+1.1,99,+10,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+9,,,+42,,,,,,,,,70,+27,1499,1499,13.7,3.4,3.4,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+617,+130,+623,+128,+588,+132,+595,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+70.0,+27.0,,,,,
36.31,1,8,UNKNOWN_DATE_TIME,+40.52906,-78.64899,58,3.7,133.3,+11.6,,,,,17:09:16,+11.6,+0.3,133.3,0.0,+82,-20.2,+0.08,+0.8,99,+5,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+10,,,+37,,,,,,,,,70,+27,1498,1498,13.7,3.4,3.4,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+619,+130,+625,+128,+589,+132,+596,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+70.0,+27.0,,,,,
36.56,1,8,UNKNOWN_DATE_TIME,+40.52905,-78.64898,56,3.9,129.3,+11.6,,,,,17:09:16,+11.9,+0.3,128.3,0.0,+82,-20.3,+0.09,+1.0,99,+10,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+10,,,+23,,,,,,,,,70,+27,1496,1496,13.7,3.4,3.4,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+619,+130,+626,+128,+590,+133,+597,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+70.1,+27.0,,,,,
36.81,1,8,UNKNOWN_DATE_TIME,+40.52905,-78.64898,55,3.9,126.4,+11.6,,,,,17:09:17,+12.1,-0.6,123.4,0.0,+82,-20.2,+0.09,+1.0,99,+2,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+11,,,+27,,,,,,,,,70,+27,1493,1493,13.7,3.4,3.4,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+621,+131,+627,+128,+591,+133,+598,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.9,+27.0,,,,,
37.06,1,8,UNKNOWN_DATE_TIME,+40.52904,-78.64898,55,3.9,121.3,+11.6,,,,,17:09:17,+12.4,-0.2,119.1,0.0,+82,-19.9,+0.09,+1.4,99,+8,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+11,,,+38,,,,,,,,,70,+27,1490,1490,13.7,3.5,3.5,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+623,+131,+628,+128,+592,+133,+599,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.9,+27.1,,,,,
37.31,1,8,UNKNOWN_DATE_TIME,+40.52904,-78.64897,56,4.0,117.4,+11.6,,,,,17:09:17,+12.6,-0.5,115.4,0.0,+82,-19.2,+0.10,+1.4,99,-13,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+10,,,+48,,,,,,,,,70,+27,1487,1487,13.7,3.5,3.5,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+624,+131,+629,+128,+592,+133,+600,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.9,+27.1,,,,,
37.56,1,8,UNKNOWN_DATE_TIME,+40.52904,-78.64896,56,3.8,110.4,+11.6,,,,,17:09:17,+12.6,-0.1,112.6,0.0,+82,-18.1,+0.09,+0.9,99,-18,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+9,,,+48,,,,,,,,,70,+27,1482,1482,13.5,3.6,3.6,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+625,+131,+630,+128,+593,+133,+601,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.7,+27.1,,,,,
37.81,1,8,UNKNOWN_DATE_TIME,+40.52904,-78.64896,56,3.8,109.2,+11.6,,,,,17:09:18,+12.5,-0.2,110.2,0.0,+82,-16.6,+0.10,+0.9,99,+6,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+9,,,+47,,,,,,,,,70,+27,1478,1478,13.5,3.6,3.6,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+626,+131,+631,+128,+594,+133,+602,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.6,+27.1,,,,,
38.06,1,8,UNKNOWN_DATE_TIME,+40.52904,-78.64894,57,3.9,101.5,+11.6,,,,,17:09:18,+12.7,-0.8,108.4,0.0,+82,-15.0,+0.06,+0.9,99,-7,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+5,,,+31,,,,,,,,,69,+27,1475,1475,13.5,3.6,3.6,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+128,+626,+131,+632,+128,+595,+133,+602,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.5,+27.1,,,,,
38.31,1,8,UNKNOWN_DATE_TIME,+40.52904,-78.64894,57,3.8,100.6,+11.6,,,,,17:09:18,+12.7,+0.4,107.3,0.0,+82,-13.1,+0.08,+1.1,99,-14,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,+10,,,,,,,,,69,+27,1473,1473,13.5,3.6,3.6,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+129,+627,+131,+633,+128,+596,+133,+603,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.4,+27.2,,,,,
38.56,1,8,UNKNOWN_DATE_TIME,+40.52904,-78.64894,58,4.1,96.7,+11.6,,,,,17:09:18,+12.7,-0.5,106.0,0.0,+82,-11.5,+0.03,+1.1,99,-10,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+8,,,+10,,,,,,,,,69,+27,1475,1475,13.7,3.7,3.7,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+129,+628,+131,+633,+128,+596,+133,+604,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.4,+27.2,,,,,
38.81,1,8,UNKNOWN_DATE_TIME,+40.52904,-78.64893,58,4.2,95.5,+11.6,,,,,17:09:19,+12.7,+0.5,104.6,0.0,+82,-10.1,+0.04,+0.9,99,-34,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+8,,,+13,,,,,,,,,69,+27,1472,1472,13.7,3.7,3.7,29.0,15.6,13.9,31.0,14.5,,+6.3,22.5,18.1,,,,,+129,+629,+131,+634,+128,+597,+133,+605,,,-100,+4.996,,+29.0,+4.998,,,,+15.6,+13.9,+69.4,+27.2,,,,,
